type,name,latitude_deg,longitude_deg,continent,iso_country,iso_region,municipality,icao_code,iata_code,timezone
medium_airport,Liepāja International Airport,56.517502,21.096901,EU,LV,LV-112,Liepāja,EVLA,LPX,Europe/Riga
large_airport,Riga International Airport,56.923599,23.9711,EU,LV,LV-062,Riga,EVRA,RIX,Europe/Riga
small_airport,Ventspils International Airport,57.3578,21.544201,EU,LV,LV-VEN,Ventspils,EVVA,VNT,Europe/Riga
seaplane_base,Excursion Inlet Seaplane Base,58.420502,-135.449005,NA,US,US-AK,Excursion Inlet,,EXI,America/Juneau
medium_airport,Kaunas International Airport,54.96390151977539,24.084800720214844,EU,LT,LT-KU,Kaunas,EYKA,KUN,Europe/Vilnius
medium_airport,Palanga International Airport,55.973201751708984,21.093900680541992,EU,LT,LT-KL,Palanga,EYPA,PLQ,Europe/Vilnius
medium_airport,Panevėžys Air Base,55.729400634765625,24.460800170898438,EU,LT,LT-PN,Panevėžys,EYPP,PNV,Europe/Vilnius
medium_airport,Šiauliai International Airport,55.89390182495117,23.395000457763672,EU,LT,LT-SA,Šiauliai,EYSA,SQQ,Europe/Vilnius
large_airport,Vilnius International Airport,54.634102,25.285801,EU,LT,LT-VL,Vilnius,EYVI,VNO,Europe/Vilnius
small_airport,Ranger Municipal Airport,32.4525985718,-98.682800293,NA,US,US-TX,Ranger,,RGR,America/Chicago
medium_airport,Alexander Bay Airport,-28.575001,16.5333,AF,ZA,ZA-NC,Alexander Bay,FAAB,ALJ,Africa/Johannesburg
small_airport,Aberdeen Airport,-32.466386,24.064016,AF,ZA,ZA-EC,Aberdeen,FAAE,,Africa/Johannesburg
small_airport,Andrew's Field,-34.763345,20.036357,AF,ZA,ZA-WC,Struisbaai,FAAF,,Africa/Johannesburg
medium_airport,Aggeneys Airport,-29.281799,18.8139,AF,ZA,ZA-NC,Aggeneys,FAAG,AGZ,Africa/Johannesburg
small_airport,Alldays Airport,-22.679001,29.0555,AF,ZA,ZA-NP,Alldays,FAAL,ADY,Africa/Johannesburg
small_airport,Amsterdam Airport,-26.633803,30.605561,AF,ZA,ZA-MP,Amsterdam,FAAM,,Africa/Johannesburg
small_airport,Aliwal North Airport,-30.681072,26.730141,AF,ZA,ZA-EC,Aliwal North,FAAN,,Africa/Johannesburg
small_airport,Ashton Airport,-33.837978,20.049838,AF,ZA,ZA-WC,Ashton,FAAS,,Africa/Johannesburg
small_airport,Brakpan Airport,-26.2386,28.3018,AF,ZA,ZA-GT,Brakpan,FABB,,Africa/Johannesburg
medium_airport,Bisho Airport,-32.897099,27.2791,AF,ZA,ZA-EC,Bisho,FABE,BIY,Africa/Johannesburg
medium_airport,Bram Fischer International Airport,-29.092699,26.302401,AF,ZA,ZA-FS,Bloemfontain,FABL,BFN,Africa/Johannesburg
small_airport,Bultfontein Airport,-28.273369,26.135835,AF,ZA,ZA-FS,Bultfontein,FABU,UTE,Africa/Johannesburg
small_airport,Beaufort West Airport,-32.299999,22.67,AF,ZA,ZA-WC,Beaufort West,FABW,,Africa/Johannesburg
small_airport,Arathusa Safari Lodge Airport,-24.740527,31.517973,AF,ZA,ZA-NP,Arathusa,FAAR,ASS,Africa/Johannesburg
small_airport,Cradock Airport,-32.1567001343,25.6455993652,AF,ZA,ZA-EC,Cradock,FACD,CDO,Africa/Johannesburg
small_airport,Carnarvon Airport,-30.9886,22.131701,AF,ZA,ZA-NC,Carnarvon,FACN,,Africa/Johannesburg
large_airport,Cape Town International Airport,-33.9648017883,18.6016998291,AF,ZA,ZA-WC,Cape Town,FACT,CPT,Africa/Johannesburg
small_airport,Clanwilliam Airport,-32.177,18.8819,AF,ZA,ZA-WC,Clanwilliam,FACW,,Africa/Johannesburg
small_airport,Mubatuba Airport,-28.36840057373047,32.24810028076172,AF,ZA,ZA-NL,Mubatuba,FADK,DUK,Africa/Johannesburg
small_airport,Zulu Inyala Airport,-27.84939956665039,32.30970001220703,AF,ZA,ZA-NL,Phinda,FADQ,PZL,Africa/Johannesburg
medium_airport,King Phalo Airport,-33.035599,27.825899,AF,ZA,ZA-EC,East London,FAEL,ELS,Africa/Johannesburg
small_airport,Empangeni Airport,-28.719999313354492,31.889999389648438,AF,ZA,ZA-NL,Empangeni,FAEM,EMG,Africa/Johannesburg
medium_airport,Ermelo Airport,-26.4956,29.979799,AF,ZA,ZA-MP,Ermelo,FAEO,,Africa/Johannesburg
small_airport,Ellisras Matimba Airport,-23.726699829101562,27.68829917907715,AF,ZA,ZA-NP,Ellisras,FAER,ELL,Africa/Johannesburg
medium_airport,Ficksburg Sentraoes Airport,-28.82309913635254,27.908899307250977,AF,ZA,ZA-FS,Ficksburg,FAFB,FCB,Africa/Johannesburg
medium_airport,Grand Central Airport,-25.986299514799995,28.1401004791,AF,ZA,ZA-GT,Midrand,FAGC,GCJ,Africa/Johannesburg
medium_airport,George Airport,-34.0056,22.378902,AF,ZA,ZA-WC,George,FAGG,GRJ,Africa/Johannesburg
small_airport,Giyani Airport,-23.2833,30.65,AF,ZA,ZA-NP,Giyani,FAGI,GIY,Africa/Johannesburg
medium_airport,Rand Airport,-26.2425,28.151199,AF,ZA,ZA-GT,Johannesburg,FAGM,QRA,Africa/Johannesburg
small_airport,Graaff Reinet Airport,-32.1936,24.541401,AF,ZA,ZA-EC,Graaff-Reinet,FAGR,,Africa/Johannesburg
small_airport,Grahamstown Airport,-33.284698,26.4981,AF,ZA,ZA-EC,Grahamstown,FAGT,,Africa/Johannesburg
small_airport,Greytown Airport,-29.122,30.5867,AF,ZA,ZA-NL,Greytown,FAGY,,Africa/Johannesburg
small_airport,Harmony Airport,-28.078699,26.8612,AF,ZA,ZA-FS,Virginia,FAHA,,Africa/Johannesburg
small_airport,Heidelburg Airport,-26.51,28.389999,AF,ZA,ZA-GT,Heidelburg,FAHG,,Africa/Johannesburg
small_airport,Hluhluwe Airport,-28.0166049887,32.2751712799,AF,ZA,ZA-NL,Hluhluwe,FAHL,HLW,Africa/Johannesburg
medium_airport,Harrismith Airport,-28.2351,29.106199,AF,ZA,ZA-FS,Harrismith,FAHR,HRS,Africa/Johannesburg
small_airport,Hoedspruit Air Force Base Airport,-24.368600845299998,31.0487003326,AF,ZA,ZA-NP,Hoedspruit,FAHS,HDS,Africa/Johannesburg
small_airport,Gariep Dam Airport,-30.562111,25.529343,AF,ZA,ZA-FS,Gariepdam,FAHV,,Africa/Johannesburg
medium_airport,P C Pelser Airport,-26.871099,26.718,AF,ZA,ZA-NW,Klerksdorp,FAKD,KXE,Africa/Johannesburg
medium_airport,Kimberley Airport,-28.802799224900003,24.7651996613,AF,ZA,ZA-NC,Kimberley,FAKM,KIM,Africa/Johannesburg
medium_airport,Kruger Mpumalanga International Airport,-25.3831996918,31.1056003571,AF,ZA,ZA-MP,Mpumalanga,FAKN,MQP,Africa/Johannesburg
small_airport,Komatipoort Airport,-25.44029998779297,31.93000030517578,AF,ZA,ZA-MP,Komatipoort,FAKP,KOF,Africa/Johannesburg
small_airport,Krugersdorp Airport,-26.080826,27.725915,AF,ZA,ZA-GT,Krugersdorp,FAKR,,Africa/Johannesburg
small_airport,Kroonstad Airport,-27.660601,27.3158,AF,ZA,ZA-FS,Kroonstad,FAKS,,Africa/Johannesburg
medium_airport,Johan Pienaar Airport,-27.45669937133789,23.411399841308594,AF,ZA,ZA-NC,Kuruman,FAKU,KMH,Africa/Johannesburg
medium_airport,Kleinsee Airport,-29.6884002686,17.093999862700002,AF,ZA,ZA-NC,Kleinsee,FAKZ,KLZ,Africa/Johannesburg
medium_airport,Lanseria International Airport,-25.938499,27.9261,AF,ZA,ZA-GT,Johannesburg,FALA,HLA,Africa/Johannesburg
medium_airport,Lime Acres Finsch Mine Airport,-28.36009979248047,23.43910026550293,AF,ZA,ZA-NC,Lime Acres,FALC,LMR,Africa/Johannesburg
small_airport,Londolozi Airport,-24.7478,31.4743,AF,ZA,ZA-NP,Londolozi,FALD,LDZ,Africa/Johannesburg
large_airport,King Shaka International Airport,-29.6144444444,31.1197222222,AF,ZA,ZA-NL,Durban,FALE,DUR,Africa/Johannesburg
small_airport,Lichtenburg Airport,-26.175699,26.184601,AF,ZA,ZA-NW,Lichtenburg,FALI,,Africa/Johannesburg
small_airport,Makhado Air Force Base Airport,-23.159901,29.696501,AF,ZA,ZA-NP,Louis Trichardt Southwest,FALM,,Africa/Johannesburg
small_airport,Louis Trichardt Airport,-23.061899185180664,29.864700317382812,AF,ZA,ZA-NP,Louis Trichardt,FALO,LCD,Africa/Johannesburg
medium_airport,Langebaanweg Airport,-32.968898773199996,18.1602993011,AF,ZA,ZA-WC,Langebaanweg,FALW,SDB,Africa/Johannesburg
medium_airport,Ladysmith Airport,-28.5816993713,29.749700546299998,AF,ZA,ZA-NL,Ladysmith,FALY,LAY,Africa/Johannesburg
small_airport,Middelburg Airport,-25.684799,29.440201,AF,ZA,ZA-MP,Middelburg,FAMB,,Africa/Johannesburg
medium_airport,Malamala Airport,-24.816866,31.544085,AF,ZA,ZA-MP,Malamala,FAMD,AAM,Africa/Johannesburg
medium_airport,Margate Airport,-30.8574008942,30.343000412,AF,ZA,ZA-NL,Margate,FAMG,MGH,Africa/Johannesburg
small_airport,Musina(Messina) Airport,-22.355672,29.9862,AF,ZA,ZA-NP,Musina,,MEZ,Africa/Johannesburg
small_airport,Marble Hall Airport,-24.9891,29.2831,AF,ZA,ZA-NP,Marble Hall,FAMI,,Africa/Johannesburg
small_airport,Majuba Power Station Airport,-27.0793,29.7785,AF,ZA,ZA-MP,Amerspoort,FAMJ,,Africa/Johannesburg
medium_airport,Mmabatho International Airport,-25.798400878900004,25.548000335699996,AF,ZA,ZA-NW,Mafeking,FAMM,MBD,Africa/Johannesburg
small_airport,Malelane Airport,-25.473581,31.565947,AF,ZA,ZA-MP,Malelane,FAMN,LLE,Africa/Johannesburg
small_airport,Mossel Bay Airport,-34.158746,22.055676,AF,ZA,ZA-WC,Mossel Bay,FAMO,MZY,Africa/Johannesburg
medium_airport,Morningside Farm Airport,-25.7045001984,26.9090003967,AF,ZA,ZA-NW,Silveroaks,FAMS,,Africa/Johannesburg
medium_airport,Mkuze Airport,-27.626100540161133,32.0443000793457,AF,ZA,ZA-NL,Mkuze,FAMU,MZQ,Africa/Johannesburg
medium_airport,Newcastle Airport,-27.7705993652,29.976900100699996,AF,ZA,ZA-NL,Newcastle,FANC,NCS,Africa/Johannesburg
small_airport,Ngala Airport,-24.389,31.326,AF,ZA,ZA-MP,Ngala,FANG,NGL,Africa/Johannesburg
small_airport,Nelspruit Airport,-25.5,30.9137992859,AF,ZA,ZA-MP,Nelspruit,FANS,NLP,Africa/Johannesburg
small_airport,Nylstroom Airfield,-24.6861,28.4349,AF,ZA,ZA-NP,Modimolle,FANY,,Africa/Johannesburg
small_airport,Overberg Airport,-34.563474,20.252438,AF,ZA,ZA-WC,Overberg,FAOB,OVG,Africa/Johannesburg
medium_airport,Oudtshoorn Airport,-33.6069984436,22.188999176,AF,ZA,ZA-WC,Oudtshoorn,FAOH,OUH,Africa/Johannesburg
large_airport,O.R. Tambo International Airport,-26.1392,28.246,AF,ZA,ZA-GT,Johannesburg,FAOR,JNB,Africa/Johannesburg
small_airport,Port Alfred Airport,-33.555057,26.881656,AF,ZA,ZA-EC,Port Alfred,FAPA,AFD,Africa/Johannesburg
medium_airport,Chief Dawid Stuurman International Airport,-33.984901,25.6173,AF,ZA,ZA-EC,Gqeberha (Port Elizabeth),FAPE,PLZ,Africa/Johannesburg
small_airport,Piet Retief Airport,-26.996901,30.840799,AF,ZA,ZA-MP,Piet Retief,FAPF,,Africa/Johannesburg
medium_airport,Plettenberg Bay Airport,-34.08816,23.328723,AF,ZA,ZA-WC,Plettenberg Bay,FAPG,PBZ,Africa/Johannesburg
medium_airport,Hendrik Van Eck Airport,-23.937200546299998,31.1553993225,AF,ZA,ZA-NP,Phalaborwa,FAPH,PHW,Africa/Johannesburg
medium_airport,Pietersburg Municipal Airport,-23.9261,29.4844,AF,ZA,ZA-NP,Polokwane,FAPI,,Africa/Johannesburg
medium_airport,Port St Johns Airport,-31.60612,29.52175,AF,ZA,ZA-EC,Port St Johns,FAPJ,JOH,Africa/Johannesburg
small_airport,Prieska Airport,-29.6835994720459,22.770599365234375,AF,ZA,ZA-NC,Prieska,FAPK,PRK,Africa/Johannesburg
small_airport,Pongola Airport,-27.3622,31.606701,AF,ZA,ZA-NL,Pongola,FAPL,,Africa/Johannesburg
medium_airport,Pietermaritzburg Airport,-29.649000167799997,30.3987007141,AF,ZA,ZA-NL,Pietermaritzburg,FAPM,PZB,Africa/Johannesburg
small_airport,Pilanesberg International Airport,-25.333799,27.173401,AF,ZA,ZA-NW,Pilanesberg,FAPN,NTY,Africa/Johannesburg
medium_airport,Polokwane International Airport,-23.845269,29.458615,AF,ZA,ZA-NP,Polokwane,FAPP,PTG,Africa/Johannesburg
medium_airport,Potchefstroom Airport,-26.670999527,27.0818996429,AF,ZA,ZA-NW,Potchefstroom,FAPS,PCF,Africa/Johannesburg
small_airport,Parys Airport,-26.889299,27.503401,AF,ZA,ZA-FS,Parys,FAPY,,Africa/Johannesburg
medium_airport,Queenstown Airport,-31.92020034790039,26.882200241088867,AF,ZA,ZA-EC,Queenstown,FAQT,UTW,Africa/Johannesburg
medium_airport,Richards Bay Airport,-28.740999221800003,32.0920982361,AF,ZA,ZA-NL,Richards Bay,FARB,RCB,Africa/Johannesburg
medium_airport,Rustenburg Airport,-25.6443,27.271099,AF,ZA,ZA-NW,Rustenburg,FARG,,Africa/Johannesburg
small_airport,Reivilo Airport,-27.547199249267578,24.172500610351562,AF,ZA,ZA-NW,Reivilo,FARI,RVO,Africa/Johannesburg
medium_airport,Robertson Airport,-33.812199,19.9028,AF,ZA,ZA-WC,Robertson,FARS,ROD,Africa/Johannesburg
medium_airport,Springbok Airport,-29.689300537109375,17.939599990844727,AF,ZA,ZA-NC,Springbok,FASB,SBU,Africa/Johannesburg
medium_airport,Secunda Airport,-26.52409935,29.170099258399997,AF,ZA,ZA-MP,Secunda,FASC,ZEC,Africa/Johannesburg
medium_airport,Saldanha/Vredenburg Airport,-32.9641,17.969299,AF,ZA,ZA-WC,Saldanha-Vredenburg,FASD,,Africa/Johannesburg
small_airport,Sabi Sabi Airport,-24.947375434199998,31.4488477707,AF,ZA,ZA-MP,Belfast,,GSS,Africa/Johannesburg
small_airport,Stellenbosch Airport,-33.980983,18.822327,AF,ZA,ZA-WC,Stellenbosch,FASH,,Africa/Johannesburg
small_airport,Springs Airfield,-26.2494,28.398272,AF,ZA,ZA-GT,Del Fouche,FASI,,Africa/Johannesburg
medium_airport,Swartkop Air Force Base,-25.8097,28.1646,AF,ZA,ZA-GT,Pretoria,FASK,,Africa/Johannesburg
medium_airport,Sishen Airport,-27.6486,22.9993,AF,ZA,ZA-NC,Sishen,FASS,SIS,Africa/Johannesburg
small_airport,Hendrik Swellengrebel Airport,-34.048199,20.4746,AF,ZA,ZA-WC,Swellendam,FASX,,Africa/Johannesburg
medium_airport,Skukuza Airport,-24.960899353,31.5886993408,AF,ZA,ZA-MP,Skukuza,FASZ,SZK,Africa/Johannesburg
small_airport,Tommys Field Airport,-28.26,22.9932,AF,ZA,ZA-NC,Beeshoek,FATF,,Africa/Johannesburg
small_airport,Thohoyandou Airport,-23.0769,30.3836,AF,ZA,ZA-NP,Thohoyandou,FATH,THY,Africa/Johannesburg
small_airport,Thaba Nchu Tar Airport,-29.317800521850586,26.822799682617188,AF,ZA,ZA-FS,Homeward,FATN,TCU,Africa/Johannesburg
small_airport,New Tempe Airport,-29.035109,26.16268,AF,ZA,ZA-FS,Bloemfontein,FATP,,Africa/Johannesburg
small_airport,Tutuka Power Station Airport,-26.775128,29.337542,AF,ZA,ZA-MP,Standerton,FATT,,Africa/Johannesburg
medium_airport,Tzaneen Airport,-23.8244,30.3293,AF,ZA,ZA-NP,Tzaneen,FATZ,LTA,Africa/Johannesburg
medium_airport,Prince Mangosuthu Buthelezi Airport,-28.3206005096,31.4165000916,AF,ZA,ZA-NL,Ulundi,FAUL,ULD,Africa/Johannesburg
medium_airport,Pierre Van Ryneveld Airport,-28.39909935,21.260200500499998,AF,ZA,ZA-NC,Upington,FAUP,UTN,Africa/Johannesburg
small_airport,Ulusaba Airport,-24.7854003906,31.3549003601,AF,ZA,ZA-NP,Ulusaba,FAUS,ULX,Africa/Johannesburg
medium_airport,K. D. Matanzima Airport,-31.546363184900002,28.6733551025,AF,ZA,ZA-EC,Mthatha,FAUT,UTT,Africa/Johannesburg
medium_airport,Vryburg Airport,-26.9824008942,24.7287998199,AF,ZA,ZA-NW,Vyrburg,FAVB,VRU,Africa/Johannesburg
medium_airport,Virginia Airport,-29.770599,31.058399,AF,ZA,ZA-NL,Durban,FAVG,VIR,Africa/Johannesburg
small_airport,Venetia Mine Airport,-22.448099,29.3377,AF,ZA,ZA-NP,Alldays,FAVM,,Africa/Johannesburg
medium_airport,Vredendal Airport,-31.641000747680664,18.5447998046875,AF,ZA,ZA-WC,Vredendal,FAVR,VRE,Africa/Johannesburg
medium_airport,Vereeniging Airport,-26.566401,27.9608,AF,ZA,ZA-GT,Vereeniging,FAVV,,Africa/Johannesburg
small_airport,Victoria West Airport,-31.399401,23.156401,AF,ZA,ZA-NC,Victoria West,FAVW,,Africa/Johannesburg
small_airport,Vryheid Airport,-27.78689956665039,30.79640007019043,AF,ZA,ZA-NL,Vryheid,FAVY,VYD,Africa/Johannesburg
medium_airport,Wonderboom Airport,-25.6539,28.224199,AF,ZA,ZA-GT,Pretoria,FAWB,PRY,Africa/Johannesburg
small_airport,Witbank Airport,-25.8323,29.191999,AF,ZA,ZA-MP,Witbank,FAWI,,Africa/Johannesburg
medium_airport,Waterkloof Air Force Base,-25.829999923699997,28.222499847399998,AF,ZA,ZA-GT,Pretoria,FAWK,WKF,Africa/Johannesburg
small_airport,Welkom Airport,-27.996825,26.663334,AF,ZA,ZA-FS,Welkom,FAWM,WEL,Africa/Johannesburg
small_airport,Cape Winelands Airport,-33.77,18.74,AF,ZA,ZA-WC,Durbanville,FAWN,,Africa/Johannesburg
medium_airport,Ysterplaat Air Force Base,-33.9002,18.498301,AF,ZA,ZA-WC,Cape Town,FAYP,,Africa/Johannesburg
small_airport,Zeerust Airport,-25.599001,26.042299,AF,ZA,ZA-NW,Zeerust,FAZR,,Africa/Johannesburg
small_airport,Camp Okavango Airport,-19.131115,23.102505,AF,BW,BW-NW,Camp Okavango,FBCO,,Africa/Gaborone
medium_airport,P G Matante Intl,-21.15914,27.468545,AF,BW,BW-FR,Francistown,FBPM,FRW,Africa/Gaborone
small_airport,Gumare Airport,-19.338,22.1544,AF,BW,BW-NW,Gumare,FBGM,,Africa/Gaborone
small_airport,Ghanzi Airport,-21.692499,21.6581,AF,BW,BW-GH,Ghanzi,FBGZ,GNZ,Africa/Gaborone
medium_airport,Jwaneng Airport,-24.602301,24.691,AF,BW,BW-JW,Jwaneng,FBJW,JWA,Africa/Gaborone
medium_airport,Kasane Airport,-17.832899,25.162399,AF,BW,BW-CH,Kasane,FBKE,BBK,Africa/Gaborone
small_airport,Kang Airport,-23.677969,22.817767,AF,BW,BW-KG,Kang,FBKG,,Africa/Gaborone
small_airport,Khwai River Lodge Airport,-19.149477,23.787937,AF,BW,BW-NW,Khwai River Lodge,FBKR,KHW,Africa/Gaborone
small_airport,Kanye Airport,-25.049999,25.3167,AF,BW,BW-SO,Kanye,FBKY,,Africa/Gaborone
small_airport,Lobatse Airport,-25.1981,25.7139,AF,BW,BW-LO,Lobatse,FBLO,LOQ,Africa/Gaborone
small_airport,Machaneng Airport,-23.18455,27.501029,AF,BW,BW-CE,Machaneng,FBMG,,Africa/Gaborone
medium_airport,Maun Airport,-19.970491,23.431409,AF,BW,BW-NW,Maun,FBMN,MUB,Africa/Gaborone
small_airport,Nokaneng Airport,-19.6802,22.1996,AF,BW,BW-NW,Nokaneng,FBNN,,Africa/Gaborone
small_airport,Nata Airport,-20.216101,26.158899,AF,BW,BW-CE,Nata,FBNT,,Africa/Gaborone
small_airport,Orapa Airport,-21.265901,25.319667,AF,BW,BW-CE,Orapa,FBOR,ORP,Africa/Gaborone
small_airport,Pandamatenga Airport,-18.5312,25.6516,AF,BW,BW-CH,Pandamatenga,FBPA,,Africa/Gaborone
small_airport,Palapye Airport,-22.564087,27.136745,AF,BW,BW-CE,Palapye,FBPY,,Africa/Gaborone
large_airport,Sir Seretse Khama International Airport,-24.555201,25.9182,AF,BW,BW-GA,Gaborone,FBSK,GBE,Africa/Gaborone
medium_airport,Sua Pan Airport,-20.5534,26.115801,AF,BW,BW-ST,Sowa,FBSN,SXN,Africa/Gaborone
medium_airport,Selebi Phikwe Airport,-22.0583,27.8288,AF,BW,BW-SP,Selebi Phikwe,FBSP,PKW,Africa/Gaborone
small_airport,Savuti Airport,-18.518475,24.077687,AF,BW,BW-CH,Savuti,FBSV,SVT,Africa/Gaborone
small_airport,Shakawe Airport,-18.373899459838867,21.832599639892578,AF,BW,BW-NW,Shakawe,FBSW,SWX,Africa/Gaborone
small_airport,Tuli Lodge Airport,-22.191897,29.131229,AF,BW,BW-CE,Tuli Lodge,FBTL,TLD,Africa/Gaborone
small_airport,Thebephatshwa Airport,-24.2211,25.3473,AF,BW,BW-KW,,FBPT,,Africa/Gaborone
small_airport,Tshabong Airport,-26.034524,22.401252,AF,BW,BW-KG,Tshabong,FBTS,TBY,Africa/Gaborone
small_airport,Xaxaba Airport,-19.550501,23.0548,AF,BW,BW-NW,Xaxaba,FBXB,,Africa/Gaborone
small_airport,Xugana Airport,-19.049999,23.09,AF,BW,BW-NW,,FBXG,,Africa/Gaborone
medium_airport,Maya-Maya Airport,-4.251699924468994,15.253000259399414,AF,CG,CG-12,Brazzaville,FCBB,BZV,Africa/Brazzaville
small_airport,Djambala Airport,-2.516883,14.754403,AF,CG,CG-14,Djambala,FCBD,DJM,Africa/Brazzaville
small_airport,Kindamba Airport,-3.749781,14.490264,AF,CG,CG-12,Kindamba,FCBK,KNJ,Africa/Brazzaville
small_airport,Lague Airport,-2.45,14.533,AF,CG,CG-14,Lague,FCBL,LCO,Africa/Brazzaville
small_airport,Mouyondzi Airport,-4.014874,13.966112,AF,CG,CG-11,Mouyondzi,FCBM,MUY,Africa/Brazzaville
small_airport,Sibiti Airport,-3.683,13.35,AF,CG,CG-2,Sibiti,FCBS,SIB,Africa/Brazzaville
small_airport,Yokangassi Airport,-4.223077,13.286347,AF,CG,CG-11,Nkayi,FCBY,NKY,Africa/Brazzaville
small_airport,Zanaga Airport,-2.85,13.817,AF,CG,CG-2,Zanaga,FCBZ,ANJ,Africa/Brazzaville
small_airport,Mossendjo Airport,-2.95,12.7,AF,CG,CG-9,Mossendjo,FCMM,MSX,Africa/Brazzaville
small_airport,Boundji Airport,-1.03104,15.336009,AF,CG,CG-8,Boundji,FCOB,BOE,Africa/Brazzaville
medium_airport,Oyo Ollombo Airport,-1.226666,15.91,AF,CG,CG-14,Oyo,FCOD,OLL,Africa/Brazzaville
small_airport,Ewo Airport,-0.883,14.8,AF,CG,CG-8,Ewo,FCOE,EWO,Africa/Brazzaville
small_airport,Gamboma Airport,-1.829403,15.885237,AF,CG,CG-14,Gamboma,FCOG,GMM,Africa/Brazzaville
small_airport,Impfondo Airport,1.589968,18.046624,AF,CG,CG-7,Impfondo,FCOI,ION,Africa/Brazzaville
small_airport,Kelle Airport,-0.071271,14.506621,AF,CG,CG-8,Kelle,FCOK,KEE,Africa/Brazzaville
small_airport,Makoua Airport,-0.020842,15.577746,AF,CG,CG-8,Makoua,FCOM,MKJ,Africa/Brazzaville
medium_airport,Owando Airport,-0.524566,15.93782,AF,CG,CG-8,Owando,FCOO,FTX,Africa/Brazzaville
small_airport,Souanke Airport,1.998326,14.174217,AF,CG,CG-13,Souanke,FCOS,SOE,Africa/Brazzaville
small_airport,Betou Airport,3.057593,18.514433,AF,CG,CG-7,Betou,FCOT,BTB,Africa/Brazzaville
medium_airport,Ouesso Airport,1.61599,16.037901,AF,CG,CG-13,,FCOU,OUE,Africa/Brazzaville
small_airport,Makabana Airport,-3.483,12.617,AF,CG,CG-9,Makabana,FCPA,KMK,Africa/Brazzaville
medium_airport,Ngot Nzoungou Airport,-4.20635,12.6599,AF,CG,CG-9,Dolisie,FCPD,DIS,Africa/Brazzaville
medium_airport,Antonio Agostinho-Neto International Airport,-4.81603,11.8866,AF,CG,CG-5,Pointe Noire,FCPP,PNR,Africa/Brazzaville
small_airport,Tambuti Airport,-26.735201,31.7759,AF,SZ,SZ-LU,Big Bend,FDBT,,Africa/Mbabane
small_airport,Kubuta Airport,-26.881528,31.488889,AF,SZ,SZ-SH,Kubuta B,FDKB,,Africa/Mbabane
small_airport,Mhlume Airport,-26.0242,31.809999,AF,SZ,SZ-LU,Mhlume,FDMH,,Africa/Mbabane
medium_airport,Matsapha Airport,-26.528999,31.307501,AF,SZ,SZ-MA,Manzini,FDMS,MTS,Africa/Mbabane
small_airport,Piggs Peak Airport,-25.798056,31.4125,AF,SZ,SZ-HH,Ngonini,FDNG,,Africa/Mbabane
small_airport,Nhlangano Airport,-27.119494,31.212118,AF,SZ,SZ-SH,Nhlangano,FDNH,,Africa/Mbabane
small_airport,Nsoko Airport,-26.987222,31.937222,AF,SZ,SZ-LU,Nsoko,FDNS,,Africa/Mbabane
large_airport,King Mswati III International Airport,-26.358611,31.716944,AF,SZ,SZ-LU,Mpaka,FDSK,SHO,Africa/Mbabane
small_airport,Simunye Airport,-26.200001,31.933332,AF,SZ,SZ-LU,Simunye,FDSM,,Africa/Mbabane
small_airport,Siteki Airport,-26.471957,31.942567,AF,SZ,SZ-LU,Siteki,FDST,,Africa/Mbabane
small_airport,Tambankulu Airport,-26.106429,31.919489,AF,SZ,SZ-LU,Tambankulu,FDTM,,Africa/Mbabane
small_airport,Tshaneni Airport,-25.983334,31.200001,AF,SZ,SZ-HH,Tshaneni,FDTS,,Africa/Mbabane
small_airport,Ubombo Ranches Airport,-26.7708,31.936399,AF,SZ,SZ-LU,Big Bend,FDUB,,Africa/Mbabane
small_airport,Fetlar Airstrip,60.603333,-0.872778,EU,GB,GB-SCT,Fetlar Island,,FEA,Europe/London
small_airport,Alindao Airport,5.022184,21.198635,AF,CF,CF-BK,Alindao,FEFA,,Africa/Bangui
small_airport,Poste Airport,5.403889,26.487222,AF,CF,CF-HM,Obo,FEFB,,Africa/Bangui
small_airport,Carnot Airport,4.936999797821045,15.894000053405762,AF,CF,CF-HS,Carnot,FEFC,CRF,Africa/Bangui
small_airport,Mobaye Mbanga Airport,4.37465,21.131901,AF,CF,CF-BK,Mobaye Mbanga,FEFE,,Africa/Bangui
medium_airport,Bangui M'Poko International Airport,4.39847993850708,18.518800735473633,AF,CF,CF-MP,Bangui,FEFF,BGF,Africa/Bangui
small_airport,Bangassou Airport,4.784999847412109,22.7810001373291,AF,CF,CF-MB,Bangassou,FEFG,BGU,Africa/Bangui
small_airport,Birao Airport,10.23639965057373,22.716899871826172,AF,CF,CF-VR,Birao,FEFI,IRO,Africa/Bangui
small_airport,Kembé Airport,4.6,21.867001,AF,CF,CF-BK,Kembé,FEFK,,Africa/Bangui
small_airport,Bambari Airport,5.847012,20.64992,AF,CF,CF-UK,Bambari,FEFM,BBY,Africa/Bangui
small_airport,N'Délé Airport,8.427206039428711,20.635156631469727,AF,CF,CF-BB,N'Délé,FEFN,NDL,Africa/Bangui
small_airport,Bouar Airport,5.958000183105469,15.63700008392334,AF,CF,CF-NM,Bouar,FEFO,BOP,Africa/Bangui
small_airport,Paoua Airport,7.25,16.433001,AF,CF,CF-OP,Paoua,FEFP,,Africa/Bangui
small_airport,Kaga-Bandoro Airport,6.983,19.183001,AF,CF,CF-KB,Kaga-Bandoro,FEFQ,,Africa/Bangui
